type,metric_index,metric,run,answer
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,7,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,8,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,9,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,10,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,11,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,12,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,13,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,14,4.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,15,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,16,8.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,17,5.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,18,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,19,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,20,35.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,21,14.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,22,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,23,10.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,24,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,25,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,26,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,27,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,28,5.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,29,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,30,16.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,31,5.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,32,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,33,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,34,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,35,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,36,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,37,45.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,38,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,39,24.8
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,40,5.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,41,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,42,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,43,22.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,44,10.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,45,18.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,46,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,47,6.5
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,48,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,49,14.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,50,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),1,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),2,42.5
oneshot,5,Velocity at t=0.2 s (pixel/s),3,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),4,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),5,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),6,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),7,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),8,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),9,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),10,125.0
oneshot,5,Velocity at t=0.2 s (pixel/s),11,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),12,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),13,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),14,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),15,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),16,30.0
oneshot,5,Velocity at t=0.2 s (pixel/s),17,25.0
oneshot,5,Velocity at t=0.2 s (pixel/s),18,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),19,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),20,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),21,35.0
oneshot,5,Velocity at t=0.2 s (pixel/s),22,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),23,40.0
oneshot,5,Velocity at t=0.2 s (pixel/s),24,180.0
oneshot,5,Velocity at t=0.2 s (pixel/s),25,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),26,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),27,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),28,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),29,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),30,160.0
oneshot,5,Velocity at t=0.2 s (pixel/s),31,20.0
oneshot,5,Velocity at t=0.2 s (pixel/s),32,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),33,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),34,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),35,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),36,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),37,200.0
oneshot,5,Velocity at t=0.2 s (pixel/s),38,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),39,62.0
oneshot,5,Velocity at t=0.2 s (pixel/s),40,25.0
oneshot,5,Velocity at t=0.2 s (pixel/s),41,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),42,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),43,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),44,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),45,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),46,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),47,30.0
oneshot,5,Velocity at t=0.2 s (pixel/s),48,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),49,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),50,50.0
oneshot,6,Velocity at t=0.4 s (pixel/s),1,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),2,45.0
oneshot,6,Velocity at t=0.4 s (pixel/s),3,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),4,120.0
oneshot,6,Velocity at t=0.4 s (pixel/s),5,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),6,17.5
oneshot,6,Velocity at t=0.4 s (pixel/s),7,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),8,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),9,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),10,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),11,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),12,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),13,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),14,20.0
oneshot,6,Velocity at t=0.4 s (pixel/s),15,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),16,40.0
oneshot,6,Velocity at t=0.4 s (pixel/s),17,25.0
oneshot,6,Velocity at t=0.4 s (pixel/s),18,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),19,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),20,175.0
oneshot,6,Velocity at t=0.4 s (pixel/s),21,70.0
oneshot,6,Velocity at t=0.4 s (pixel/s),22,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),23,50.0
oneshot,6,Velocity at t=0.4 s (pixel/s),24,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),25,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),26,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),27,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),28,25.0
oneshot,6,Velocity at t=0.4 s (pixel/s),29,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),30,80.0
oneshot,6,Velocity at t=0.4 s (pixel/s),31,25.0
oneshot,6,Velocity at t=0.4 s (pixel/s),32,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),33,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),34,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),35,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),36,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),37,225.0
oneshot,6,Velocity at t=0.4 s (pixel/s),38,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),39,124.0
oneshot,6,Velocity at t=0.4 s (pixel/s),40,25.0
oneshot,6,Velocity at t=0.4 s (pixel/s),41,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),42,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),43,110.0
oneshot,6,Velocity at t=0.4 s (pixel/s),44,50.0
oneshot,6,Velocity at t=0.4 s (pixel/s),45,90.0
oneshot,6,Velocity at t=0.4 s (pixel/s),46,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),47,32.5
oneshot,6,Velocity at t=0.4 s (pixel/s),48,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),49,70.0
oneshot,6,Velocity at t=0.4 s (pixel/s),50,75.0
oneshot,7,Acceleration of the ball (pixel/s^2),1,200.0
oneshot,7,Acceleration of the ball (pixel/s^2),2,12.5
oneshot,7,Acceleration of the ball (pixel/s^2),3,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),4,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),5,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),6,12.5
oneshot,7,Acceleration of the ball (pixel/s^2),7,375.0
oneshot,7,Acceleration of the ball (pixel/s^2),8,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),9,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),10,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),11,-125.0
oneshot,7,Acceleration of the ball (pixel/s^2),12,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),13,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),14,25.0
oneshot,7,Acceleration of the ball (pixel/s^2),15,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),16,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),17,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),18,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),19,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),20,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),21,175.0
oneshot,7,Acceleration of the ball (pixel/s^2),22,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),23,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),24,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),25,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),26,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),27,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),28,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),29,375.0
oneshot,7,Acceleration of the ball (pixel/s^2),30,-400.0
oneshot,7,Acceleration of the ball (pixel/s^2),31,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),32,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),33,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),34,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),35,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),36,500.0
oneshot,7,Acceleration of the ball (pixel/s^2),37,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),38,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),39,310.0
oneshot,7,Acceleration of the ball (pixel/s^2),40,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),41,-125.0
oneshot,7,Acceleration of the ball (pixel/s^2),42,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),43,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),44,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),45,-50.0
oneshot,7,Acceleration of the ball (pixel/s^2),46,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),47,12.5
oneshot,7,Acceleration of the ball (pixel/s^2),48,75.0
oneshot,7,Acceleration of the ball (pixel/s^2),49,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),50,250.0
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",1,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",2,0.152
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",3,0.3
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",4,5.1
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",5,0.31
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",6,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",7,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",8,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",9,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",10,0.163
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",11,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",12,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",13,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",14,1.53
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",15,5.1
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",16,0.3
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",17,1.27
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",18,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",19,0.306
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",20,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",21,0.25
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",22,0.1
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",23,0.125
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",24,0.018
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",25,1.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",26,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",27,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",28,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",29,0.125
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",30,1.6
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",31,0.102
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",32,0.2
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",33,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",34,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",35,0.306
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",36,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",37,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",38,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",39,0.3
