type,metric_index,metric,run,answer
oneshot,2,Original position of the ball's center at t=0 in pixel,45,250.0
oneshot,2,Original position of the ball's center at t=0 in pixel,46,320.0
oneshot,2,Original position of the ball's center at t=0 in pixel,47,200.0
oneshot,2,Original position of the ball's center at t=0 in pixel,48,150.0
oneshot,2,Original position of the ball's center at t=0 in pixel,49,100.0
oneshot,2,Original position of the ball's center at t=0 in pixel,50,100.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,1,12.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,2,12.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,3,15.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,4,5.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,5,1.8
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,6,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,7,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,8,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,9,12.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,10,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,11,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,12,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,13,15.2
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,14,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,15,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,16,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,17,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,18,25.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,19,15.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,20,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,21,4.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,22,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,23,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,24,3.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,25,12.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,26,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,27,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,28,4.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,29,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,30,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,31,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,32,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,33,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,34,4.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,35,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,36,3.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,37,12.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,38,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,39,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,40,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,41,5.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,42,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,43,10.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,44,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,45,5.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,46,26.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,47,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,48,30.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,49,20.0
oneshot,3,Change of pixels of the ball moved between t=0 s and t=0.2 s,50,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,1,16.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,2,24.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,3,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,4,5.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,5,3.6
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,6,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,7,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,8,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,9,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,10,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,11,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,12,35.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,13,18.5
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,14,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,15,35.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,16,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,17,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,18,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,19,20.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,20,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,21,4.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,22,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,23,42.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,24,3.5
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,25,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,26,28.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,27,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,28,6.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,29,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,30,12.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,31,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,32,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,33,36.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,34,6.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,35,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,36,4.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,37,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,38,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,39,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,40,35.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,41,10.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,42,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,43,15.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,44,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,45,10.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,46,30.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,47,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,48,40.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,49,25.0
oneshot,4,Change of pixels of the ball moved between t=0.2 and t=0.4 s,50,18.0
oneshot,5,Velocity at t=0.2 s (pixel/s),1,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),2,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),3,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),4,25.0
oneshot,5,Velocity at t=0.2 s (pixel/s),5,9.0
oneshot,5,Velocity at t=0.2 s (pixel/s),6,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),7,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),8,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),9,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),10,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),11,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),12,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),13,76.0
oneshot,5,Velocity at t=0.2 s (pixel/s),14,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),15,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),16,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),17,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),18,125.0
oneshot,5,Velocity at t=0.2 s (pixel/s),19,75.0
oneshot,5,Velocity at t=0.2 s (pixel/s),20,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),21,20.0
oneshot,5,Velocity at t=0.2 s (pixel/s),22,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),23,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),24,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),25,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),26,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),27,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),28,20.0
oneshot,5,Velocity at t=0.2 s (pixel/s),29,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),30,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),31,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),32,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),33,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),34,20.0
oneshot,5,Velocity at t=0.2 s (pixel/s),35,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),36,15.0
oneshot,5,Velocity at t=0.2 s (pixel/s),37,60.0
oneshot,5,Velocity at t=0.2 s (pixel/s),38,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),39,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),40,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),41,25.0
oneshot,5,Velocity at t=0.2 s (pixel/s),42,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),43,50.0
oneshot,5,Velocity at t=0.2 s (pixel/s),44,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),45,25.0
oneshot,5,Velocity at t=0.2 s (pixel/s),46,130.0
oneshot,5,Velocity at t=0.2 s (pixel/s),47,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),48,150.0
oneshot,5,Velocity at t=0.2 s (pixel/s),49,100.0
oneshot,5,Velocity at t=0.2 s (pixel/s),50,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),1,80.0
oneshot,6,Velocity at t=0.4 s (pixel/s),2,120.0
oneshot,6,Velocity at t=0.4 s (pixel/s),3,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),4,25.0
oneshot,6,Velocity at t=0.4 s (pixel/s),5,18.0
oneshot,6,Velocity at t=0.4 s (pixel/s),6,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),7,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),8,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),9,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),10,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),11,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),12,175.0
oneshot,6,Velocity at t=0.4 s (pixel/s),13,92.5
oneshot,6,Velocity at t=0.4 s (pixel/s),14,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),15,175.0
oneshot,6,Velocity at t=0.4 s (pixel/s),16,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),17,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),18,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),19,100.0
oneshot,6,Velocity at t=0.4 s (pixel/s),20,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),21,20.0
oneshot,6,Velocity at t=0.4 s (pixel/s),22,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),23,210.0
oneshot,6,Velocity at t=0.4 s (pixel/s),24,17.5
oneshot,6,Velocity at t=0.4 s (pixel/s),25,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),26,140.0
oneshot,6,Velocity at t=0.4 s (pixel/s),27,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),28,30.0
oneshot,6,Velocity at t=0.4 s (pixel/s),29,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),30,60.0
oneshot,6,Velocity at t=0.4 s (pixel/s),31,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),32,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),33,180.0
oneshot,6,Velocity at t=0.4 s (pixel/s),34,30.0
oneshot,6,Velocity at t=0.4 s (pixel/s),35,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),36,20.0
oneshot,6,Velocity at t=0.4 s (pixel/s),37,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),38,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),39,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),40,175.0
oneshot,6,Velocity at t=0.4 s (pixel/s),41,50.0
oneshot,6,Velocity at t=0.4 s (pixel/s),42,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),43,75.0
oneshot,6,Velocity at t=0.4 s (pixel/s),44,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),45,50.0
oneshot,6,Velocity at t=0.4 s (pixel/s),46,150.0
oneshot,6,Velocity at t=0.4 s (pixel/s),47,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),48,200.0
oneshot,6,Velocity at t=0.4 s (pixel/s),49,125.0
oneshot,6,Velocity at t=0.4 s (pixel/s),50,90.0
oneshot,7,Acceleration of the ball (pixel/s^2),1,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),2,300.0
oneshot,7,Acceleration of the ball (pixel/s^2),3,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),4,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),5,45.0
oneshot,7,Acceleration of the ball (pixel/s^2),6,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),7,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),8,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),9,75.0
oneshot,7,Acceleration of the ball (pixel/s^2),10,10.0
oneshot,7,Acceleration of the ball (pixel/s^2),11,-125.0
oneshot,7,Acceleration of the ball (pixel/s^2),12,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),13,82.5
oneshot,7,Acceleration of the ball (pixel/s^2),14,40.0
oneshot,7,Acceleration of the ball (pixel/s^2),15,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),16,-125.0
oneshot,7,Acceleration of the ball (pixel/s^2),17,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),18,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),19,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),20,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),21,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),22,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),23,300.0
oneshot,7,Acceleration of the ball (pixel/s^2),24,12.5
oneshot,7,Acceleration of the ball (pixel/s^2),25,75.0
oneshot,7,Acceleration of the ball (pixel/s^2),26,-50.0
oneshot,7,Acceleration of the ball (pixel/s^2),27,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),28,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),29,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),30,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),31,0.0
oneshot,7,Acceleration of the ball (pixel/s^2),32,500.0
oneshot,7,Acceleration of the ball (pixel/s^2),33,150.0
oneshot,7,Acceleration of the ball (pixel/s^2),34,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),35,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),36,50.0
oneshot,7,Acceleration of the ball (pixel/s^2),37,75.0
oneshot,7,Acceleration of the ball (pixel/s^2),38,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),39,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),40,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),41,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),42,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),43,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),44,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),45,125.0
oneshot,7,Acceleration of the ball (pixel/s^2),46,100.0
oneshot,7,Acceleration of the ball (pixel/s^2),47,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),48,250.0
oneshot,7,Acceleration of the ball (pixel/s^2),49,25.0
oneshot,7,Acceleration of the ball (pixel/s^2),50,-50.0
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",1,0.306
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",2,0.019
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",3,0.305
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",4,1.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",5,0.53
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",6,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",7,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",8,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",9,0.306
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",10,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",11,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",12,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",13,1.23
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",14,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",15,1.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",16,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",17,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",18,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",19,0.3
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",20,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",21,1.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",22,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",23,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",24,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",25,0.3
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",26,1.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",27,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",28,0.03
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",29,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",30,0.3
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",31,0.153
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",32,0.51
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",33,0.15
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",34,0.04
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",35,0.015
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",36,1.53
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",37,3.06
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",38,0.5
oneshot,8,"Assuming acceleration is 9.8 m/s^2 in reality, what is the diameter of the ball in the real world (metres)",39,0.5
